"Category","Series 1"
"Christen Democratisch Appèl (CDA)",3082
"VVD",2201
"PVV (Partij voor de Vrijheid)",1558
"Partij van de Arbeid (P.v.d.A.)",1342
"SP (Socialistische Partij)",1213
"Democraten 66 (D66)",625
"GROENLINKS",502
"TROTS OP NEDERLAND LIJST RITA VERDONK",105
"Partij voor de Dieren",87
"ChristenUnie",70
"Partij voor Mens en Spirit (MenS)",22
"Lijst 17",15
"Piratenpartij",13
"Nieuw Nederland",4
"Staatkundig Gereformeerde Partij (SGP)",3
"Heel NL",1
