"Category","Series 1"
"VVD",3080
"Partij van de Arbeid (P.v.d.A.)",2305
"Christen Democratisch Appèl (CDA)",2269
"PVV (Partij voor de Vrijheid)",2192
"SP (Socialistische Partij)",2173
"Democraten 66 (D66)",908
"GROENLINKS",719
"Partij voor de Dieren",173
"ChristenUnie",169
"TROTS OP NEDERLAND LIJST RITA VERDONK",93
"Partij voor Mens en Spirit (MenS)",31
"Staatkundig Gereformeerde Partij (SGP)",18
"Lijst 17",16
"Piratenpartij",9
"Heel NL",6
"Nieuw Nederland",1
"Partij TTn",1
