"Category","Series 1"
"Christen Democratisch Appèl (CDA)",2678
"VVD",2161
"SP (Socialistische Partij)",1517
"Partij van de Arbeid (P.v.d.A.)",1491
"PVV (Partij voor de Vrijheid)",1478
"Democraten 66 (D66)",576
"GROENLINKS",450
"TROTS OP NEDERLAND LIJST RITA VERDONK",66
"Partij voor de Dieren",60
"ChristenUnie",45
"Partij voor Mens en Spirit (MenS)",20
"Piratenpartij",15
"Lijst 17",6
"Staatkundig Gereformeerde Partij (SGP)",4
"Partij TTn",3
"Nieuw Nederland",1
