"Category","Series 1"
"VVD",8202
"Partij van de Arbeid (P.v.d.A.)",4757
"Christen Democratisch Appèl (CDA)",4252
"PVV (Partij voor de Vrijheid)",3396
"Democraten 66 (D66)",2549
"GROENLINKS",2439
"SP (Socialistische Partij)",1759
"Staatkundig Gereformeerde Partij (SGP)",1127
"ChristenUnie",1126
"Partij voor de Dieren",456
"Partij voor Mens en Spirit (MenS)",149
"TROTS OP NEDERLAND LIJST RITA VERDONK",127
"Piratenpartij",34
"Lijst 17",11
"Nieuw Nederland",10
"Heel NL",2
"Partij TTn",1
