"Category","Series 1"
"SP (Socialistische Partij)",6013
"Christen Democratisch Appèl (CDA)",3388
"VVD",2918
"PVV (Partij voor de Vrijheid)",2082
"Partij van de Arbeid (P.v.d.A.)",1765
"Democraten 66 (D66)",725
"GROENLINKS",593
"Partij voor de Dieren",107
"ChristenUnie",87
"TROTS OP NEDERLAND LIJST RITA VERDONK",83
"Partij voor Mens en Spirit (MenS)",27
"Staatkundig Gereformeerde Partij (SGP)",17
"Lijst 17",14
"Piratenpartij",10
"Heel NL",1
"Partij TTn",1
