"Category","Series 1"
"VVD",970
"Partij van de Arbeid (P.v.d.A.)",586
"Christen Democratisch Appèl (CDA)",525
"PVV (Partij voor de Vrijheid)",432
"SP (Socialistische Partij)",254
"Democraten 66 (D66)",208
"GROENLINKS",182
"TROTS OP NEDERLAND LIJST RITA VERDONK",40
"Partij voor de Dieren",38
"ChristenUnie",37
"Partij voor Mens en Spirit (MenS)",9
"Heel NL",4
"Nieuw Nederland",4
"Staatkundig Gereformeerde Partij (SGP)",4
"Piratenpartij",3
"Evangelische Partij Nederland",2
"Lijst 17",2
