"Category","Series 1"
"VVD",2265
"Christen Democratisch Appèl (CDA)",2246
"PVV (Partij voor de Vrijheid)",1300
"SP (Socialistische Partij)",1176
"Partij van de Arbeid (P.v.d.A.)",1140
"Democraten 66 (D66)",616
"GROENLINKS",404
"Partij voor de Dieren",91
"TROTS OP NEDERLAND LIJST RITA VERDONK",71
"ChristenUnie",68
"Partij voor Mens en Spirit (MenS)",20
"Lijst 17",7
"Piratenpartij",5
"Staatkundig Gereformeerde Partij (SGP)",3
"Heel NL",1
"Nieuw Nederland",1
"Partij TTn",1
