"Category","Series 1"
"VVD",11524
"Partij van de Arbeid (P.v.d.A.)",10048
"PVV (Partij voor de Vrijheid)",6527
"Democraten 66 (D66)",5189
"Christen Democratisch Appèl (CDA)",4474
"SP (Socialistische Partij)",4315
"GROENLINKS",4011
"ChristenUnie",1285
"Partij voor de Dieren",808
"Staatkundig Gereformeerde Partij (SGP)",235
"TROTS OP NEDERLAND LIJST RITA VERDONK",199
"Partij voor Mens en Spirit (MenS)",133
"Piratenpartij",90
"Lijst 17",31
"Partij TTn",14
"Nieuw Nederland",8
