"Category","Series 1"
"VVD",7223
"Christen Democratisch Appèl (CDA)",5380
"Partij van de Arbeid (P.v.d.A.)",4309
"PVV (Partij voor de Vrijheid)",3614
"Democraten 66 (D66)",2300
"SP (Socialistische Partij)",2040
"GROENLINKS",1759
"ChristenUnie",1728
"Staatkundig Gereformeerde Partij (SGP)",924
"Partij voor de Dieren",298
"TROTS OP NEDERLAND LIJST RITA VERDONK",178
"Partij voor Mens en Spirit (MenS)",74
"Lijst 17",25
"Piratenpartij",23
"Nieuw Nederland",8
"Heel NL",4
"Partij TTn",3
