"Category","Series 1"
"VVD",4049
"Partij van de Arbeid (P.v.d.A.)",2840
"Christen Democratisch Appèl (CDA)",2655
"PVV (Partij voor de Vrijheid)",1694
"SP (Socialistische Partij)",1037
"Democraten 66 (D66)",866
"GROENLINKS",789
"ChristenUnie",509
"Partij voor de Dieren",155
"TROTS OP NEDERLAND LIJST RITA VERDONK",108
"Staatkundig Gereformeerde Partij (SGP)",88
"Partij voor Mens en Spirit (MenS)",63
"Lijst 17",10
"Piratenpartij",10
"Partij TTn",3
"Heel NL",1
