"Category","Series 1"
"Christen Democratisch Appèl (CDA)",2307
"PVV (Partij voor de Vrijheid)",2244
"VVD",1968
"SP (Socialistische Partij)",1141
"Partij van de Arbeid (P.v.d.A.)",1092
"GROENLINKS",393
"Democraten 66 (D66)",337
"TROTS OP NEDERLAND LIJST RITA VERDONK",93
"Partij voor de Dieren",92
"ChristenUnie",41
"Partij voor Mens en Spirit (MenS)",32
"Lijst 17",12
"Piratenpartij",8
"Staatkundig Gereformeerde Partij (SGP)",6
"Heel NL",3
"Partij TTn",1
