"Category","Series 1"
"VVD",25393
"PVV (Partij voor de Vrijheid)",13160
"Partij van de Arbeid (P.v.d.A.)",12651
"Christen Democratisch Appèl (CDA)",8886
"Democraten 66 (D66)",5981
"SP (Socialistische Partij)",5500
"GROENLINKS",4223
"ChristenUnie",1759
"Partij voor de Dieren",1091
"TROTS OP NEDERLAND LIJST RITA VERDONK",581
"Staatkundig Gereformeerde Partij (SGP)",452
"Partij voor Mens en Spirit (MenS)",205
"Piratenpartij",97
"Lijst 17",72
"Nieuw Nederland",29
"Partij TTn",28
