"Category","Series 1"
"VVD",4002
"Partij van de Arbeid (P.v.d.A.)",1588
"Democraten 66 (D66)",1233
"Christen Democratisch Appèl (CDA)",1068
"PVV (Partij voor de Vrijheid)",883
"GROENLINKS",721
"SP (Socialistische Partij)",539
"Partij voor de Dieren",187
"ChristenUnie",142
"Staatkundig Gereformeerde Partij (SGP)",33
"Partij voor Mens en Spirit (MenS)",32
"TROTS OP NEDERLAND LIJST RITA VERDONK",32
"Lijst 17",6
"Nieuw Nederland",4
"Partij TTn",4
"Piratenpartij",1
