"Category","Series 1"
"VVD",2114
"Partij van de Arbeid (P.v.d.A.)",1407
"PVV (Partij voor de Vrijheid)",1014
"Christen Democratisch Appèl (CDA)",903
"SP (Socialistische Partij)",749
"Democraten 66 (D66)",663
"GROENLINKS",554
"Partij voor de Dieren",113
"ChristenUnie",59
"TROTS OP NEDERLAND LIJST RITA VERDONK",58
"Partij voor Mens en Spirit (MenS)",29
"Piratenpartij",12
"Lijst 17",7
"Staatkundig Gereformeerde Partij (SGP)",5
"Nieuw Nederland",2
"Evangelische Partij Nederland",1
