"Category","Series 1"
"SP (Socialistische Partij)",8209
"PVV (Partij voor de Vrijheid)",7883
"VVD",7701
"Partij van de Arbeid (P.v.d.A.)",6783
"Christen Democratisch Appèl (CDA)",6101
"Democraten 66 (D66)",2657
"GROENLINKS",2113
"Partij voor de Dieren",384
"TROTS OP NEDERLAND LIJST RITA VERDONK",336
"ChristenUnie",212
"Partij voor Mens en Spirit (MenS)",89
"Piratenpartij",36
"Lijst 17",33
"Staatkundig Gereformeerde Partij (SGP)",21
"Heel NL",12
"Partij TTn",9
"Nieuw Nederland",6
