"Category","Series 1"
"VVD",4092
"PVV (Partij voor de Vrijheid)",3979
"Christen Democratisch Appèl (CDA)",3516
"Partij van de Arbeid (P.v.d.A.)",3491
"SP (Socialistische Partij)",3278
"Democraten 66 (D66)",1446
"GROENLINKS",1363
"Partij voor de Dieren",264
"ChristenUnie",211
"TROTS OP NEDERLAND LIJST RITA VERDONK",139
"Partij voor Mens en Spirit (MenS)",62
"Piratenpartij",30
"Lijst 17",16
"Staatkundig Gereformeerde Partij (SGP)",9
"Heel NL",7
"Nieuw Nederland",7
"Partij TTn",2
