"Category","Series 1"
"VVD",3490
"Partij van de Arbeid (P.v.d.A.)",3442
"PVV (Partij voor de Vrijheid)",2661
"Christen Democratisch Appèl (CDA)",1495
"GROENLINKS",1393
"SP (Socialistische Partij)",1326
"Democraten 66 (D66)",1183
"ChristenUnie",400
"Partij voor de Dieren",180
"Staatkundig Gereformeerde Partij (SGP)",125
"Partij voor Mens en Spirit (MenS)",63
"TROTS OP NEDERLAND LIJST RITA VERDONK",62
"Piratenpartij",18
"Lijst 17",11
"Partij TTn",7
"Heel NL",2
"Nieuw Nederland",2
