"Category","Series 1"
"VVD",6772
"Christen Democratisch Appèl (CDA)",5884
"PVV (Partij voor de Vrijheid)",5598
"Partij van de Arbeid (P.v.d.A.)",4745
"ChristenUnie",4727
"Staatkundig Gereformeerde Partij (SGP)",3299
"SP (Socialistische Partij)",1981
"Democraten 66 (D66)",1495
"GROENLINKS",1241
"Partij voor de Dieren",222
"TROTS OP NEDERLAND LIJST RITA VERDONK",127
"Partij voor Mens en Spirit (MenS)",60
"Piratenpartij",21
"Lijst 17",12
"Partij TTn",10
"Nieuw Nederland",6
"Heel NL",4
