"Category","Series 1"
"VVD",5711
"PVV (Partij voor de Vrijheid)",5160
"Christen Democratisch Appèl (CDA)",4122
"Partij van de Arbeid (P.v.d.A.)",3639
"SP (Socialistische Partij)",3086
"Democraten 66 (D66)",1413
"GROENLINKS",1101
"ChristenUnie",679
"Staatkundig Gereformeerde Partij (SGP)",472
"Partij voor de Dieren",259
"TROTS OP NEDERLAND LIJST RITA VERDONK",159
"Partij voor Mens en Spirit (MenS)",67
"Piratenpartij",24
"Lijst 17",13
"Nieuw Nederland",5
"Heel NL",3
"Partij TTn",3
