"Category","Series 1"
"VVD",3574
"Partij van de Arbeid (P.v.d.A.)",2199
"PVV (Partij voor de Vrijheid)",2150
"Christen Democratisch Appèl (CDA)",1798
"SP (Socialistische Partij)",1436
"Democraten 66 (D66)",966
"GROENLINKS",929
"ChristenUnie",352
"Staatkundig Gereformeerde Partij (SGP)",301
"Partij voor de Dieren",164
"TROTS OP NEDERLAND LIJST RITA VERDONK",53
"Partij voor Mens en Spirit (MenS)",49
"Lijst 17",9
"Piratenpartij",6
"Nieuw Nederland",4
"Heel NL",3
"Partij TTn",2
