"Category","Series 1"
"VVD",5529
"Christen Democratisch Appèl (CDA)",4005
"SP (Socialistische Partij)",3829
"PVV (Partij voor de Vrijheid)",3564
"Partij van de Arbeid (P.v.d.A.)",3216
"Democraten 66 (D66)",1423
"GROENLINKS",1023
"Partij voor de Dieren",252
"TROTS OP NEDERLAND LIJST RITA VERDONK",144
"ChristenUnie",98
"Partij voor Mens en Spirit (MenS)",78
"Lijst 17",20
"Piratenpartij",17
"Staatkundig Gereformeerde Partij (SGP)",9
"Partij TTn",6
"Heel NL",3
"Nieuw Nederland",1
