"Category","Series 1"
"PVV (Partij voor de Vrijheid)",13818
"SP (Socialistische Partij)",8724
"Partij van de Arbeid (P.v.d.A.)",8444
"Christen Democratisch Appèl (CDA)",5161
"VVD",5152
"GROENLINKS",2456
"Democraten 66 (D66)",1865
"Partij voor de Dieren",746
"ChristenUnie",394
"TROTS OP NEDERLAND LIJST RITA VERDONK",363
"Partij voor Mens en Spirit (MenS)",216
"Piratenpartij",76
"Staatkundig Gereformeerde Partij (SGP)",35
"Lijst 17",30
"Nieuw Nederland",16
"Heel NL",13
"Partij TTn",6
