"Category","Series 1"
"VVD",2916
"Partij van de Arbeid (P.v.d.A.)",2416
"PVV (Partij voor de Vrijheid)",2101
"Christen Democratisch Appèl (CDA)",2003
"SP (Socialistische Partij)",1963
"Democraten 66 (D66)",1010
"GROENLINKS",753
"Partij voor de Dieren",148
"TROTS OP NEDERLAND LIJST RITA VERDONK",113
"ChristenUnie",62
"Partij voor Mens en Spirit (MenS)",20
"Lijst 17",16
"Piratenpartij",7
"Heel NL",4
"Staatkundig Gereformeerde Partij (SGP)",3
"Partij TTn",2
