"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",1313
"Christen Democratisch Appèl (CDA)",1083
"VVD",1054
"PVV (Partij voor de Vrijheid)",812
"SP (Socialistische Partij)",574
"ChristenUnie",416
"GROENLINKS",271
"Democraten 66 (D66)",251
"Partij voor de Dieren",79
"Staatkundig Gereformeerde Partij (SGP)",61
"TROTS OP NEDERLAND LIJST RITA VERDONK",38
"Partij voor Mens en Spirit (MenS)",14
"Piratenpartij",6
"Lijst 17",4
"Evangelische Partij Nederland",1
"Nieuw Nederland",1
"Partij TTn",1
