"Category","Series 1"
"PVV (Partij voor de Vrijheid)",2560
"Christen Democratisch Appèl (CDA)",1660
"VVD",1552
"Partij van de Arbeid (P.v.d.A.)",1488
"SP (Socialistische Partij)",1128
"GROENLINKS",604
"Democraten 66 (D66)",388
"TROTS OP NEDERLAND LIJST RITA VERDONK",172
"Partij voor de Dieren",150
"ChristenUnie",58
"Partij voor Mens en Spirit (MenS)",29
"Staatkundig Gereformeerde Partij (SGP)",8
"Piratenpartij",7
"Nieuw Nederland",4
"Lijst 17",3
"Heel NL",1
"Partij TTn",1
