"Category","Series 1"
"VVD",10889
"Partij van de Arbeid (P.v.d.A.)",7198
"PVV (Partij voor de Vrijheid)",5773
"Christen Democratisch Appèl (CDA)",5165
"SP (Socialistische Partij)",3588
"Democraten 66 (D66)",3286
"GROENLINKS",2749
"ChristenUnie",1752
"Partij voor de Dieren",546
"Staatkundig Gereformeerde Partij (SGP)",472
"TROTS OP NEDERLAND LIJST RITA VERDONK",245
"Partij voor Mens en Spirit (MenS)",105
"Lijst 17",42
"Piratenpartij",38
"Nieuw Nederland",15
"Partij TTn",10
"Heel NL",7
