"Category","Series 1"
"VVD",5050
"Partij van de Arbeid (P.v.d.A.)",4791
"PVV (Partij voor de Vrijheid)",4154
"Christen Democratisch Appèl (CDA)",1952
"SP (Socialistische Partij)",1902
"Democraten 66 (D66)",1384
"GROENLINKS",1221
"ChristenUnie",423
"Partij voor de Dieren",277
"Staatkundig Gereformeerde Partij (SGP)",143
"TROTS OP NEDERLAND LIJST RITA VERDONK",143
"Partij voor Mens en Spirit (MenS)",50
"Piratenpartij",25
"Lijst 17",20
"Partij TTn",6
"Heel NL",3
