"Category","Series 1"
"VVD",1469
"Christen Democratisch Appèl (CDA)",1187
"PVV (Partij voor de Vrijheid)",862
"Partij van de Arbeid (P.v.d.A.)",747
"Staatkundig Gereformeerde Partij (SGP)",592
"SP (Socialistische Partij)",393
"ChristenUnie",306
"Democraten 66 (D66)",306
"GROENLINKS",244
"Partij voor de Dieren",60
"TROTS OP NEDERLAND LIJST RITA VERDONK",37
"Lijst 17",6
"Partij voor Mens en Spirit (MenS)",5
"Nieuw Nederland",2
"Piratenpartij",2
"Heel NL",1
"Partij TTn",1
