"Category","Series 1"
"Christen Democratisch Appèl (CDA)",6987
"Partij van de Arbeid (P.v.d.A.)",6045
"PVV (Partij voor de Vrijheid)",4936
"VVD",4654
"SP (Socialistische Partij)",3238
"ChristenUnie",2247
"GROENLINKS",1266
"Democraten 66 (D66)",1037
"Staatkundig Gereformeerde Partij (SGP)",429
"Partij voor de Dieren",257
"TROTS OP NEDERLAND LIJST RITA VERDONK",191
"Partij voor Mens en Spirit (MenS)",65
"Lijst 17",25
"Piratenpartij",18
"Heel NL",6
"Nieuw Nederland",4
"Partij TTn",1
