"Category","Series 1"
"Christen Democratisch Appèl (CDA)",724
"VVD",600
"Partij van de Arbeid (P.v.d.A.)",581
"PVV (Partij voor de Vrijheid)",371
"GROENLINKS",196
"SP (Socialistische Partij)",178
"Democraten 66 (D66)",152
"ChristenUnie",54
"Partij voor de Dieren",26
"Partij voor Mens en Spirit (MenS)",21
"TROTS OP NEDERLAND LIJST RITA VERDONK",14
"Staatkundig Gereformeerde Partij (SGP)",12
"Nieuw Nederland",2
"Piratenpartij",2
