"Category","Series 1"
"VVD",3339
"PVV (Partij voor de Vrijheid)",2157
"Partij van de Arbeid (P.v.d.A.)",1944
"Christen Democratisch Appèl (CDA)",1707
"SP (Socialistische Partij)",1188
"Staatkundig Gereformeerde Partij (SGP)",1138
"Democraten 66 (D66)",844
"ChristenUnie",762
"GROENLINKS",696
"Partij voor de Dieren",195
"TROTS OP NEDERLAND LIJST RITA VERDONK",77
"Partij voor Mens en Spirit (MenS)",50
"Piratenpartij",19
"Lijst 17",10
"Nieuw Nederland",2
"Partij TTn",1
