"Category","Series 1"
"PVV (Partij voor de Vrijheid)",1831
"Christen Democratisch Appèl (CDA)",1659
"SP (Socialistische Partij)",1317
"VVD",1151
"Partij van de Arbeid (P.v.d.A.)",829
"GROENLINKS",272
"Democraten 66 (D66)",257
"TROTS OP NEDERLAND LIJST RITA VERDONK",68
"Partij voor de Dieren",66
"ChristenUnie",25
"Partij voor Mens en Spirit (MenS)",18
"Staatkundig Gereformeerde Partij (SGP)",6
"Lijst 17",4
"Piratenpartij",4
"Heel NL",3
"Partij TTn",1
