"Category","Series 1"
"VVD",2114
"PVV (Partij voor de Vrijheid)",1473
"Christen Democratisch Appèl (CDA)",1099
"Partij van de Arbeid (P.v.d.A.)",1065
"SP (Socialistische Partij)",680
"Democraten 66 (D66)",338
"GROENLINKS",296
"ChristenUnie",256
"Partij voor de Dieren",115
"Staatkundig Gereformeerde Partij (SGP)",80
"TROTS OP NEDERLAND LIJST RITA VERDONK",57
"Partij voor Mens en Spirit (MenS)",17
"Piratenpartij",10
"Lijst 17",7
"Nieuw Nederland",1
