"Category","Series 1"
"VVD",1842
"Christen Democratisch Appèl (CDA)",1825
"Partij van de Arbeid (P.v.d.A.)",1022
"PVV (Partij voor de Vrijheid)",1022
"SP (Socialistische Partij)",846
"Democraten 66 (D66)",469
"GROENLINKS",416
"Partij voor de Dieren",90
"TROTS OP NEDERLAND LIJST RITA VERDONK",63
"ChristenUnie",52
"Partij voor Mens en Spirit (MenS)",27
"Piratenpartij",9
"Lijst 17",8
"Nieuw Nederland",2
"Staatkundig Gereformeerde Partij (SGP)",2
"Heel NL",1
