"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",42952
"VVD",32746
"GROENLINKS",27237
"Democraten 66 (D66)",25190
"PVV (Partij voor de Vrijheid)",17035
"SP (Socialistische Partij)",12079
"Christen Democratisch Appèl (CDA)",11517
"ChristenUnie",3879
"Partij voor de Dieren",2396
"TROTS OP NEDERLAND LIJST RITA VERDONK",596
"Staatkundig Gereformeerde Partij (SGP)",451
"Partij voor Mens en Spirit (MenS)",392
"Piratenpartij",265
"Lijst 17",174
"Partij TTn",35
"Nieuw Nederland",34
"Heel NL",21
