"Category","Series 1"
"VVD",5528
"Partij van de Arbeid (P.v.d.A.)",2035
"Democraten 66 (D66)",1747
"Christen Democratisch Appèl (CDA)",1695
"PVV (Partij voor de Vrijheid)",954
"GROENLINKS",923
"SP (Socialistische Partij)",532
"Partij voor de Dieren",222
"ChristenUnie",148
"Partij voor Mens en Spirit (MenS)",44
"TROTS OP NEDERLAND LIJST RITA VERDONK",36
"Staatkundig Gereformeerde Partij (SGP)",20
"Piratenpartij",17
"Partij TTn",10
"Lijst 17",8
"Nieuw Nederland",3
