"Category","Series 1"
"Christen Democratisch Appèl (CDA)",5869
"Partij van de Arbeid (P.v.d.A.)",4543
"ChristenUnie",4329
"VVD",3594
"PVV (Partij voor de Vrijheid)",3231
"Staatkundig Gereformeerde Partij (SGP)",2698
"SP (Socialistische Partij)",2440
"GROENLINKS",1307
"Democraten 66 (D66)",984
"Partij voor de Dieren",201
"TROTS OP NEDERLAND LIJST RITA VERDONK",100
"Partij voor Mens en Spirit (MenS)",56
"Piratenpartij",21
"Lijst 17",11
"Heel NL",4
"Nieuw Nederland",1
