"Category","Series 1"
"VVD",23767
"Partij van de Arbeid (P.v.d.A.)",18217
"PVV (Partij voor de Vrijheid)",13777
"Christen Democratisch Appèl (CDA)",10920
"SP (Socialistische Partij)",10048
"Democraten 66 (D66)",9099
"GROENLINKS",7261
"Partij voor de Dieren",1238
"ChristenUnie",716
"TROTS OP NEDERLAND LIJST RITA VERDONK",515
"Partij voor Mens en Spirit (MenS)",390
"Piratenpartij",127
"Lijst 17",94
"Staatkundig Gereformeerde Partij (SGP)",76
"Heel NL",23
"Partij TTn",19
"Nieuw Nederland",12
