"Category","Series 1"
"Christen Democratisch Appèl (CDA)",1559
"PVV (Partij voor de Vrijheid)",1275
"VVD",1250
"SP (Socialistische Partij)",962
"Partij van de Arbeid (P.v.d.A.)",713
"Democraten 66 (D66)",246
"GROENLINKS",223
"TROTS OP NEDERLAND LIJST RITA VERDONK",72
"Partij voor de Dieren",41
"ChristenUnie",25
"Lijst 17",8
"Partij voor Mens en Spirit (MenS)",8
"Nieuw Nederland",2
"Partij TTn",2
"Heel NL",1
"Piratenpartij",1
