"Category","Series 1"
"VVD",1433
"Staatkundig Gereformeerde Partij (SGP)",1116
"PVV (Partij voor de Vrijheid)",1085
"Christen Democratisch Appèl (CDA)",877
"Partij van de Arbeid (P.v.d.A.)",814
"SP (Socialistische Partij)",492
"ChristenUnie",302
"GROENLINKS",246
"Democraten 66 (D66)",245
"Partij voor de Dieren",80
"TROTS OP NEDERLAND LIJST RITA VERDONK",34
"Partij voor Mens en Spirit (MenS)",17
"Piratenpartij",7
"Lijst 17",2
"Nieuw Nederland",1
"Partij TTn",1
