"Category","Series 1"
"VVD",4624
"Christen Democratisch Appèl (CDA)",3296
"PVV (Partij voor de Vrijheid)",2531
"Partij van de Arbeid (P.v.d.A.)",1622
"SP (Socialistische Partij)",1190
"Democraten 66 (D66)",955
"GROENLINKS",766
"ChristenUnie",482
"Staatkundig Gereformeerde Partij (SGP)",227
"Partij voor de Dieren",171
"TROTS OP NEDERLAND LIJST RITA VERDONK",113
"Partij voor Mens en Spirit (MenS)",51
"Lijst 17",11
"Piratenpartij",8
"Heel NL",6
"Partij TTn",4
"Nieuw Nederland",3
