"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",5440
"VVD",4687
"Christen Democratisch Appèl (CDA)",3397
"PVV (Partij voor de Vrijheid)",2952
"SP (Socialistische Partij)",1958
"Democraten 66 (D66)",993
"GROENLINKS",964
"ChristenUnie",509
"Partij voor de Dieren",205
"TROTS OP NEDERLAND LIJST RITA VERDONK",111
"Staatkundig Gereformeerde Partij (SGP)",87
"Partij voor Mens en Spirit (MenS)",70
"Piratenpartij",11
"Lijst 17",6
"Nieuw Nederland",4
