"Category","Series 1"
"Christen Democratisch Appèl (CDA)",2746
"Staatkundig Gereformeerde Partij (SGP)",2270
"ChristenUnie",2171
"Partij van de Arbeid (P.v.d.A.)",1530
"VVD",1447
"PVV (Partij voor de Vrijheid)",1193
"SP (Socialistische Partij)",740
"Democraten 66 (D66)",278
"GROENLINKS",266
"Partij voor de Dieren",57
"TROTS OP NEDERLAND LIJST RITA VERDONK",43
"Partij voor Mens en Spirit (MenS)",12
"Piratenpartij",5
"Nieuw Nederland",3
"Lijst 17",2
"Partij TTn",2
