"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",1126
"VVD",995
"Christen Democratisch Appèl (CDA)",528
"GROENLINKS",516
"PVV (Partij voor de Vrijheid)",404
"SP (Socialistische Partij)",342
"Democraten 66 (D66)",327
"ChristenUnie",85
"Partij voor de Dieren",48
"Partij voor Mens en Spirit (MenS)",15
"TROTS OP NEDERLAND LIJST RITA VERDONK",15
"Staatkundig Gereformeerde Partij (SGP)",9
"Lijst 17",4
"Evangelische Partij Nederland",2
"Piratenpartij",1
