"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",11419
"VVD",10117
"PVV (Partij voor de Vrijheid)",7536
"Democraten 66 (D66)",7410
"GROENLINKS",5695
"Christen Democratisch Appèl (CDA)",4737
"SP (Socialistische Partij)",4594
"ChristenUnie",1444
"Partij voor de Dieren",818
"Staatkundig Gereformeerde Partij (SGP)",249
"TROTS OP NEDERLAND LIJST RITA VERDONK",229
"Piratenpartij",135
"Partij voor Mens en Spirit (MenS)",102
"Lijst 17",37
"Nieuw Nederland",32
"Partij TTn",16
"Heel NL",8
