"Category","Series 1"
"VVD",1231
"Partij van de Arbeid (P.v.d.A.)",791
"Christen Democratisch Appèl (CDA)",562
"PVV (Partij voor de Vrijheid)",543
"SP (Socialistische Partij)",357
"Democraten 66 (D66)",285
"GROENLINKS",238
"Partij voor de Dieren",43
"TROTS OP NEDERLAND LIJST RITA VERDONK",28
"ChristenUnie",18
"Partij voor Mens en Spirit (MenS)",5
"Piratenpartij",4
"Lijst 17",2
"Nieuw Nederland",2
"Evangelische Partij Nederland",1
"Staatkundig Gereformeerde Partij (SGP)",1
