"Category","Series 1"
"Christen Democratisch Appèl (CDA)",7194
"VVD",3245
"Partij van de Arbeid (P.v.d.A.)",3155
"PVV (Partij voor de Vrijheid)",2660
"SP (Socialistische Partij)",2099
"ChristenUnie",1223
"Democraten 66 (D66)",933
"GROENLINKS",904
"Partij voor de Dieren",166
"Staatkundig Gereformeerde Partij (SGP)",115
"TROTS OP NEDERLAND LIJST RITA VERDONK",105
"Partij voor Mens en Spirit (MenS)",37
"Lijst 17",16
"Piratenpartij",13
"Nieuw Nederland",4
"Partij TTn",2
"Heel NL",1
