"Category","Series 1"
"VVD",3139
"Christen Democratisch Appèl (CDA)",2724
"PVV (Partij voor de Vrijheid)",1453
"Partij van de Arbeid (P.v.d.A.)",1230
"Democraten 66 (D66)",840
"GROENLINKS",648
"SP (Socialistische Partij)",609
"ChristenUnie",380
"Partij voor de Dieren",88
"TROTS OP NEDERLAND LIJST RITA VERDONK",70
"Staatkundig Gereformeerde Partij (SGP)",53
"Partij voor Mens en Spirit (MenS)",23
"Piratenpartij",9
"Partij TTn",3
"Lijst 17",2
"Heel NL",1
"Nieuw Nederland",1
