"Category","Series 1"
"Christen Democratisch Appèl (CDA)",5012
"VVD",2788
"Partij van de Arbeid (P.v.d.A.)",2413
"ChristenUnie",1658
"PVV (Partij voor de Vrijheid)",1574
"SP (Socialistische Partij)",1241
"GROENLINKS",700
"Democraten 66 (D66)",688
"Staatkundig Gereformeerde Partij (SGP)",287
"TROTS OP NEDERLAND LIJST RITA VERDONK",89
"Partij voor de Dieren",85
"Partij voor Mens en Spirit (MenS)",26
"Lijst 17",16
"Piratenpartij",14
"Nieuw Nederland",2
"Partij TTn",2
"Heel NL",1
