"Category","Series 1"
"VVD",3455
"Christen Democratisch Appèl (CDA)",2263
"PVV (Partij voor de Vrijheid)",2249
"Partij van de Arbeid (P.v.d.A.)",2187
"ChristenUnie",1347
"Staatkundig Gereformeerde Partij (SGP)",1018
"SP (Socialistische Partij)",1017
"Democraten 66 (D66)",876
"GROENLINKS",642
"Partij voor de Dieren",151
"TROTS OP NEDERLAND LIJST RITA VERDONK",85
"Partij voor Mens en Spirit (MenS)",26
"Piratenpartij",11
"Heel NL",6
"Lijst 17",5
"Partij TTn",3
"Nieuw Nederland",1
