"Category","Series 1"
"Christen Democratisch Appèl (CDA)",1393
"Partij van de Arbeid (P.v.d.A.)",1388
"SP (Socialistische Partij)",785
"VVD",762
"PVV (Partij voor de Vrijheid)",606
"GROENLINKS",325
"Democraten 66 (D66)",277
"ChristenUnie",185
"Partij voor de Dieren",64
"TROTS OP NEDERLAND LIJST RITA VERDONK",25
"Staatkundig Gereformeerde Partij (SGP)",24
"Partij voor Mens en Spirit (MenS)",18
"Lijst 17",4
"Piratenpartij",3
"Evangelische Partij Nederland",2
"Nieuw Nederland",1
"Partij TTn",1
