"Category","Series 1"
"Christen Democratisch Appèl (CDA)",9114
"Partij van de Arbeid (P.v.d.A.)",5439
"VVD",5343
"ChristenUnie",4703
"PVV (Partij voor de Vrijheid)",4138
"SP (Socialistische Partij)",2746
"GROENLINKS",1145
"Democraten 66 (D66)",1059
"Staatkundig Gereformeerde Partij (SGP)",497
"Partij voor de Dieren",263
"TROTS OP NEDERLAND LIJST RITA VERDONK",175
"Partij voor Mens en Spirit (MenS)",71
"Piratenpartij",29
"Lijst 17",26
"Nieuw Nederland",7
"Partij TTn",5
"Heel NL",2
