"Category","Series 1"
"VVD",2167
"Christen Democratisch Appèl (CDA)",1618
"Partij van de Arbeid (P.v.d.A.)",1598
"GROENLINKS",1017
"Democraten 66 (D66)",864
"PVV (Partij voor de Vrijheid)",848
"SP (Socialistische Partij)",580
"ChristenUnie",207
"Staatkundig Gereformeerde Partij (SGP)",120
"Partij voor de Dieren",118
"Partij voor Mens en Spirit (MenS)",36
"TROTS OP NEDERLAND LIJST RITA VERDONK",29
"Lijst 17",6
"Piratenpartij",4
"Partij TTn",1
