"Category","Series 1"
"VVD",18222
"Partij van de Arbeid (P.v.d.A.)",17167
"PVV (Partij voor de Vrijheid)",9527
"Christen Democratisch Appèl (CDA)",8384
"GROENLINKS",7706
"Democraten 66 (D66)",7518
"SP (Socialistische Partij)",6874
"ChristenUnie",5016
"Partij voor de Dieren",1036
"Staatkundig Gereformeerde Partij (SGP)",704
"TROTS OP NEDERLAND LIJST RITA VERDONK",320
"Partij voor Mens en Spirit (MenS)",281
"Piratenpartij",110
"Lijst 17",47
"Nieuw Nederland",25
"Partij TTn",17
"Heel NL",15
