"Category","Series 1"
"VVD",1512
"Christen Democratisch Appèl (CDA)",1331
"Staatkundig Gereformeerde Partij (SGP)",1158
"PVV (Partij voor de Vrijheid)",787
"Partij van de Arbeid (P.v.d.A.)",730
"ChristenUnie",685
"SP (Socialistische Partij)",360
"Democraten 66 (D66)",303
"GROENLINKS",240
"Partij voor de Dieren",62
"TROTS OP NEDERLAND LIJST RITA VERDONK",28
"Partij voor Mens en Spirit (MenS)",17
"Piratenpartij",8
"Lijst 17",5
"Nieuw Nederland",2
