"Category","Series 1"
"Christen Democratisch Appèl (CDA)",1822
"Partij van de Arbeid (P.v.d.A.)",1372
"VVD",1168
"SP (Socialistische Partij)",772
"PVV (Partij voor de Vrijheid)",741
"GROENLINKS",417
"Democraten 66 (D66)",289
"ChristenUnie",230
"Partij voor de Dieren",74
"TROTS OP NEDERLAND LIJST RITA VERDONK",38
"Partij voor Mens en Spirit (MenS)",28
"Staatkundig Gereformeerde Partij (SGP)",11
"Piratenpartij",5
"Lijst 17",2
"Nieuw Nederland",1
"Partij TTn",1
