"Category","Series 1"
"PVV (Partij voor de Vrijheid)",2304
"Christen Democratisch Appèl (CDA)",1300
"VVD",1258
"Partij van de Arbeid (P.v.d.A.)",1114
"SP (Socialistische Partij)",897
"Democraten 66 (D66)",338
"GROENLINKS",303
"Partij voor de Dieren",91
"TROTS OP NEDERLAND LIJST RITA VERDONK",51
"ChristenUnie",28
"Partij voor Mens en Spirit (MenS)",20
"Piratenpartij",13
"Staatkundig Gereformeerde Partij (SGP)",5
"Lijst 17",2
"Nieuw Nederland",1
