"Category","Series 1"
"Christen Democratisch Appèl (CDA)",2752
"VVD",2408
"PVV (Partij voor de Vrijheid)",2318
"SP (Socialistische Partij)",1914
"Partij van de Arbeid (P.v.d.A.)",1626
"Democraten 66 (D66)",568
"GROENLINKS",507
"TROTS OP NEDERLAND LIJST RITA VERDONK",140
"Partij voor de Dieren",107
"ChristenUnie",45
"Partij voor Mens en Spirit (MenS)",38
"Lijst 17",14
"Piratenpartij",9
"Staatkundig Gereformeerde Partij (SGP)",5
"Nieuw Nederland",1
"Partij TTn",1
