"Category","Series 1"
"PVV (Partij voor de Vrijheid)",4652
"VVD",2127
"Christen Democratisch Appèl (CDA)",1754
"Partij van de Arbeid (P.v.d.A.)",1453
"SP (Socialistische Partij)",1059
"Democraten 66 (D66)",321
"GROENLINKS",320
"Partij voor de Dieren",143
"TROTS OP NEDERLAND LIJST RITA VERDONK",120
"ChristenUnie",36
"Partij voor Mens en Spirit (MenS)",16
"Lijst 17",9
"Piratenpartij",6
"Staatkundig Gereformeerde Partij (SGP)",5
