"Category","Series 1"
"VVD",2775
"Christen Democratisch Appèl (CDA)",1772
"PVV (Partij voor de Vrijheid)",1540
"Partij van de Arbeid (P.v.d.A.)",1096
"SP (Socialistische Partij)",691
"Democraten 66 (D66)",616
"GROENLINKS",584
"Partij voor de Dieren",112
"TROTS OP NEDERLAND LIJST RITA VERDONK",88
"ChristenUnie",87
"Partij voor Mens en Spirit (MenS)",44
"Lijst 17",12
"Piratenpartij",8
"Staatkundig Gereformeerde Partij (SGP)",7
"Nieuw Nederland",1
"Partij TTn",1
