"Category","Series 1"
"VVD",5817
"Partij van de Arbeid (P.v.d.A.)",4710
"Christen Democratisch Appèl (CDA)",3233
"Democraten 66 (D66)",1868
"PVV (Partij voor de Vrijheid)",1699
"SP (Socialistische Partij)",1681
"GROENLINKS",1498
"ChristenUnie",317
"Partij voor de Dieren",247
"TROTS OP NEDERLAND LIJST RITA VERDONK",98
"Partij voor Mens en Spirit (MenS)",85
"Staatkundig Gereformeerde Partij (SGP)",24
"Piratenpartij",12
"Lijst 17",11
"Heel NL",6
"Partij TTn",4
"Nieuw Nederland",3
