"Category","Series 1"
"Partij van de Arbeid (P.v.d.A.)",1902
"Christen Democratisch Appèl (CDA)",1138
"VVD",955
"SP (Socialistische Partij)",735
"PVV (Partij voor de Vrijheid)",617
"GROENLINKS",394
"Democraten 66 (D66)",277
"ChristenUnie",263
"Partij voor de Dieren",84
"TROTS OP NEDERLAND LIJST RITA VERDONK",28
"Partij voor Mens en Spirit (MenS)",16
"Staatkundig Gereformeerde Partij (SGP)",8
"Lijst 17",3
"Piratenpartij",3
"Evangelische Partij Nederland",1
"Nieuw Nederland",1
