"Category","Series 1"
"VVD",2655
"Christen Democratisch Appèl (CDA)",2579
"PVV (Partij voor de Vrijheid)",2129
"Partij van de Arbeid (P.v.d.A.)",1343
"SP (Socialistische Partij)",1142
"Democraten 66 (D66)",541
"GROENLINKS",431
"TROTS OP NEDERLAND LIJST RITA VERDONK",126
"Partij voor de Dieren",112
"ChristenUnie",64
"Partij voor Mens en Spirit (MenS)",28
"Piratenpartij",6
"Lijst 17",5
"Staatkundig Gereformeerde Partij (SGP)",3
"Partij TTn",2
"Nieuw Nederland",1
