"Category","Series 1"
"VVD",2127
"Christen Democratisch Appèl (CDA)",1469
"PVV (Partij voor de Vrijheid)",1160
"Partij van de Arbeid (P.v.d.A.)",973
"SP (Socialistische Partij)",516
"Democraten 66 (D66)",487
"ChristenUnie",468
"GROENLINKS",436
"Staatkundig Gereformeerde Partij (SGP)",386
"Partij voor de Dieren",59
"TROTS OP NEDERLAND LIJST RITA VERDONK",40
"Partij voor Mens en Spirit (MenS)",18
"Piratenpartij",8
"Lijst 17",4
"Partij TTn",1
